CustomerNumber|LastInvoiceDate|Billed 0-30|31-60|61-90|91-120|121+ |POR|RepID|ProcessThruDate
N118892|2019-05-14|0.00|447.71|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N118897|2019-06-12|89.61|26.96|62.30|0.00|0.00|1|6|2019-06-17 03:59:59
N118914|2019-06-06|45.16|23.41|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N118956|2019-06-04|15.07|202.34|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N118965|2019-05-30|31.22|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N118975|2019-05-08|0.00|0.13|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N118982|2019-06-10|350.97|298.57|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N118985|2019-06-10|3.89|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N118996|2019-06-13|191.10|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119005|2019-06-14|953.38|397.22|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119010|2019-06-07|31.49|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119011|2019-05-31|575.19|461.09|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119016|2019-05-30|0.00|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119027|2019-06-01|67.95|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119029|2019-06-05|31.81|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119030|2019-06-06|38.16|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119048|2019-06-05|3.11|7.18|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119053|2019-05-29|235.77|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119056|2019-06-04|57.32|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119057|2019-05-30|63.10|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119068|2019-06-07|344.85|338.84|134.70|0.00|0.00|1|6|2019-06-17 03:59:59
N119073|2019-06-13|17.48|27.97|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119074|2019-05-30|83.57|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119076|2019-06-13|64.45|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119077|2019-05-29|69.19|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119079|2019-06-13|120.39|125.53|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119081|2019-06-03|42.13|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119115|2019-06-06|18.04|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119117|2019-05-25|227.44|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119121|2019-05-29|1760.09|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119123|2019-06-07|14.70|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119141|2019-06-07|52.99|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119167|2019-06-11|37.21|26.76|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119168|2019-05-16|15.38|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119172|2019-05-28|65.06|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119197|2019-06-04|2178.12|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119221|2019-05-31|58.79|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119222|2019-06-06|138.56|155.07|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119231|2019-06-12|1086.59|1317.20|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119235|2019-05-23|55.31|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119236|2019-05-25|22.33|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119240|2019-05-21|39.70|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119252|2019-06-11|154.52|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119253|2019-05-24|96.35|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119271|2019-06-05|201.50|151.51|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119272|2019-05-22|50.10|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119282|2019-05-20|948.14|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119287|2019-06-01|73.88|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119306|2019-05-23|6.59|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119307|2019-06-13|30.91|22.36|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119324|2019-06-08|11.95|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119333|2019-06-14|-16.81|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119346|2019-05-24|173.09|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119347|2019-06-06|188.87|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119358|2019-06-01|32.73|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119361|2019-06-06|4.12|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119364|2019-06-12|197.77|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119375|2019-05-31|519.30|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119377|2019-06-12|1214.58|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119378|2019-05-24|18.77|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119379|2019-05-25|0.67|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119407|2019-06-07|24.62|27.97|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119411|2019-06-05|15.36|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119420|2019-06-12|5.01|10.03|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119444|2019-06-07|122.56|94.91|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119449|2019-06-13|6.02|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119451|2019-05-31|192.78|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119452|2019-05-16|13.32|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119457|2019-06-04|1.23|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119466|2019-05-24|69.13|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119470|2019-05-22|20.33|48.15|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119485|2019-06-13|271.33|173.44|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119492|2019-06-04|1.54|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119531|2019-06-13|306.49|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119539|2019-06-09|9.19|10.68|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119553|2019-05-25|36.44|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119561|2019-05-30|23.38|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119562|2019-05-29|99.56|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119565|2019-06-13|23.81|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119578|2019-05-18|46.55|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119581|2019-05-31|43.00|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119586|2019-06-11|464.24|389.60|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119588|2019-06-07|184.39|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119589|2019-06-06|1.75|2.47|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119603|2019-05-22|18.64|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119608|2019-06-03|51.35|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119609|2019-06-14|-11.07|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119616|2019-06-06|46.83|51.66|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119618|2019-05-30|53.32|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119636|2019-05-29|114.00|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119667|2019-05-31|157.66|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119668|2019-06-14|476.86|29.24|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119675|2019-06-05|137.22|79.10|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119686|2019-06-12|225.79|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119691|2019-06-02|7.84|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119692|2019-06-06|74.09|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119695|2018-11-29|0.00|0.00|0.00|0.00|96.52|1|6|2019-06-17 03:59:59
N119705|2019-05-30|33.89|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119707|2019-06-12|437.14|422.42|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119712|2019-06-13|96.27|17.57|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119729|2019-05-24|32.52|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119755|2019-05-31|131.36|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119759|2019-06-13|154.33|102.03|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119766|2019-05-25|15.36|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119767|2019-06-12|696.37|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119775|2019-06-02|1.45|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119783|2019-05-21|88.46|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119787|2019-06-05|90.87|87.42|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119788|2019-06-08|10.22|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119807|2019-06-11|60.98|55.95|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119811|2019-06-06|48.71|49.46|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119819|2019-06-01|49.43|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119868|2019-05-30|60.99|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119869|2019-05-31|114.26|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119879|2019-05-21|78.35|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119884|2019-06-11|871.53|226.63|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119887|2019-06-06|88.18|68.90|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119890|2019-06-13|195.26|248.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119900|2019-06-04|617.62|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119901|2019-05-31|77.12|49.87|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119903|2019-06-13|14.85|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119914|2018-03-13|0.00|0.00|0.00|0.00|45.81|1|6|2019-06-17 03:59:59
N119922|2019-06-13|175.13|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119927|2019-06-04|274.00|244.60|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119934|2019-06-10|167.93|111.45|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119937|2019-06-14|6.01|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119943|2019-05-30|53.67|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119947|2019-06-05|232.19|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119948|2019-05-22|113.07|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119955|2019-06-07|72.05|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119968|2019-06-11|0.00|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119970|2019-06-06|1.86|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119972|2019-06-09|0.17|0.16|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N119983|2019-06-11|514.47|386.02|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120013|2019-05-25|204.16|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120014|2019-05-29|145.00|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120018|2019-05-31|46.09|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120021|2019-06-13|97.20|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120024|2019-05-21|50.62|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120027|2019-06-04|50.01|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120031|2019-06-13|0.77|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120040|2019-05-21|35.38|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120052|2019-05-21|371.99|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120063|2019-06-06|100.30|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120080|2019-06-14|42.65|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120136|2019-06-04|37.63|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120146|2019-06-05|29.09|3.03|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120167|2019-06-14|100.61|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120173|2019-05-16|24.12|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120232|2019-05-25|15.36|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120246|2019-06-01|300.83|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120250|2019-05-23|76.76|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120252|2019-05-16|40.01|120.02|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120256|2019-06-01|276.53|186.32|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120257|2019-05-25|89.86|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120258|2019-06-07|755.56|769.28|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120264|2019-06-04|106.27|148.34|0.00|0.00|6.64|1|6|2019-06-17 03:59:59
N120265|2019-05-29|150.16|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120269|2019-06-10|319.96|263.62|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120271|2019-06-12|628.98|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120274|2017-07-28|0.00|0.00|0.00|0.00|74.37|1|6|2019-06-17 03:59:59
N120287|2019-06-06|107.33|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120288|2019-06-10|147.16|136.39|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120290|2019-05-31|12.67|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120293|2019-06-07|31.55|75.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120295|2019-05-25|363.06|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120296|2019-05-25|55.44|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120299|2019-06-07|54.66|57.29|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120307|2019-05-29|612.65|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120313|2019-06-14|433.29|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120316|2019-05-24|80.94|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120327|2019-06-04|50.10|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120329|2019-06-04|-40.98|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120336|2019-06-13|170.85|169.46|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120337|2019-05-31|20.71|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120339|2019-05-31|18.72|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120340|2019-06-03|14.88|25.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120346|2019-06-01|135.87|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120352|2019-05-15|88.69|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120354|2019-05-17|63.14|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120366|2019-05-24|103.45|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120369|2019-06-12|815.95|791.83|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120370|2019-06-01|3.13|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120400|2019-06-05|126.72|133.58|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120401|2019-06-06|72.39|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120407|2019-05-28|101.02|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120416|2019-06-01|65.89|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120418|2019-06-04|281.93|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120420|2019-05-26|7.56|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120424|2019-06-12|6.77|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120435|2019-06-05|23.76|15.54|0.00|0.00|16.05|1|6|2019-06-17 03:59:59
N120442|2019-05-25|25.11|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120467|2019-06-13|94.61|60.86|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120488|2019-05-30|104.45|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120503|2019-05-23|226.93|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120546|2019-05-22|11.95|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120558|2019-05-31|17.58|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120565|2019-06-06|213.52|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120566|2019-05-22|14.55|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120573|2019-06-14|203.03|62.21|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120597|2019-06-14|2.56|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120598|2019-06-13|48.12|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120607|2019-06-06|2.12|28.10|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120617|2019-06-07|98.65|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120618|2019-05-22|184.34|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120630|2019-11-07|89.15|18.53|67.09|0.00|0.00|1|6|2019-06-17 03:59:59
N120642|2019-06-14|237.62|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120649|2019-05-30|93.47|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120652|2019-06-02|188.50|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120658|2019-06-13|39.18|86.75|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120663|2019-06-01|451.52|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120726|2019-05-24|107.25|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120727|2019-05-29|69.60|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120737|2019-05-18|224.05|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120741|2019-05-29|137.21|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120745|2019-06-07|69.46|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120747|2019-05-31|1349.51|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120748|2019-06-13|1.20|3.59|26.45|0.00|0.00|1|6|2019-06-17 03:59:59
N120751|2019-05-21|8.27|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120757|2019-05-28|84.78|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120763|2019-05-31|109.83|5.51|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120764|2019-05-24|1234.86|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120769|2019-05-31|113.35|247.15|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120773|2019-06-06|270.72|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120775|2019-05-17|427.18|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120776|2019-05-30|40.08|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120779|2019-05-31|336.35|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120787|2019-05-31|368.23|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120793|2019-06-13|132.73|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120797|2019-06-12|142.60|162.92|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120803|2019-06-05|64.45|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120807|2019-06-11|221.91|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120812|2019-06-12|145.46|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120819|2018-07-24|0.00|0.00|0.00|0.00|82.72|1|6|2019-06-17 03:59:59
N120829|2019-06-08|16.13|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120868|2019-06-05|63.89|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120871|2019-06-05|1321.09|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120877|2019-05-18|31.17|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120879|2019-06-05|280.75|291.13|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120881|2019-06-06|517.98|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120883|2019-06-07|203.93|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120885|2019-05-31|269.89|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120894|2019-05-30|275.53|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120898|2019-05-29|98.72|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120910|2019-06-06|52.54|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120914|2019-05-29|77.51|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120917|2019-05-23|45.49|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120925|2019-06-11|2761.18|2684.49|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120928|2019-06-03|735.84|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120931|2019-05-26|288.56|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120933|2019-06-07|239.73|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120935|2019-06-11|91.15|43.39|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120946|2019-06-08|32.94|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120947|2019-05-25|301.21|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120948|2019-05-30|20.54|99.20|60.04|0.00|0.00|1|6|2019-06-17 03:59:59
N120962|2019-06-11|5.82|3.60|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120970|2019-06-03|9.59|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120972|2019-06-07|64.84|55.27|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120975|2019-06-13|15.98|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120980|2019-06-14|92.00|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N120983|2019-05-14|0.00|155.61|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121003|2019-06-05|66.56|3.29|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121005|2019-06-12|137.94|80.09|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121010|2019-06-11|215.14|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121050|2019-05-30|87.65|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121058|2019-05-19|613.27|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121093|2019-05-29|12.03|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121100|2019-06-11|1106.57|119.38|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121106|2019-05-24|510.02|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121112|2019-06-02|37.14|30.35|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121116|2019-06-02|1320.36|1155.77|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121118|2019-06-04|140.14|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121139|2019-05-25|20.74|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121156|2019-06-01|229.06|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121178|2019-05-19|190.04|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121212|2019-06-14|242.26|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121214|2019-06-14|356.40|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121226|2019-05-21|96.92|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121229|2019-05-20|55.27|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121231|2019-05-19|124.43|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121240|2019-05-29|26.56|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121245|2019-05-29|21.57|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121253|2019-05-20|12.58|45.23|83.29|0.00|0.00|1|6|2019-06-17 03:59:59
N121254|2019-06-05|500.17|377.60|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121255|2019-05-16|4.88|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121258|2019-05-25|63.74|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121261|2019-06-11|83.24|63.62|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121263|2019-06-11|74.85|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121282|2019-05-22|6.04|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
N121284|2019-06-11|36.07|0.00|0.00|0.00|0.00|1|6|2019-06-17 03:59:59
